"Sociedad","Periodo","Ejercicio","NªDocumento SAP","Division","Fecha Contable","Fech.Documento","Tip.Document","Tip.Comproba","  Numero Factura","Cod.Proveedor SAP","Nombre Proveedor","Pais Provee","      CUIT"," Importe Factura"," Percepción IIBB","Total Otros Impues","  Base Imponible","Indicado"," Tasa IVA","   Importe IVA","Exento 7 No Imponi","Importe Percepción","Importe Ret. IVA T","Moneda"
"  AR01","6","2022","1100007067","160","  01.06.2022","  19.05.2022","     FA","     A","  0015A00136818","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","1,810.47","14.84","14.84","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007068","160","  01.06.2022","  19.05.2022","     FA","     A","  0013A00113268","33987","SERVIFRIO S.A.","    AR","30699661054","13,440.73","110.17","110.17","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007069","160","  01.06.2022","  23.05.2022","     FA","     A","  0013A00113920","33987","SERVIFRIO S.A.","    AR","30699661054","14,992.92","122.9","122.9","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007070","160","  01.06.2022","  20.05.2022","     FA","     A","  0013A00113500","33987","SERVIFRIO S.A.","    AR","30699661054","5,679.43","46.55","46.55","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007074","161","  01.06.2022","  24.05.2022","     FA","     A","  0010A00018569","41508","T.C.L. S.A.","    AR","30709787574","11,956.00","98","98","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007075","162","  01.06.2022","  24.05.2022","     FA","     A","  0010A00018570","41508","T.C.L. S.A.","    AR","30709787574","11,956.00","98","98","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007077","5435","  01.06.2022","  20.05.2022","     FA","     A","  0609A00567612","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","15,897.86","380.77","380.77","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007079","162","  01.06.2022","  23.05.2022","     FA","     A","  0443A00247327","34009","NESTLE ARGENTINA S.A.","    AR","30546764040","6,755.03","5.58","5.58","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007083","163","  02.06.2022","  27.10.2021","     FA","     A","  0005A00090532","73354","RANDSTAD ARGENTINA S A","    AR","30700480239","611,540.66","3,767.19","3,767.19","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007084","9509","  01.06.2022","  13.05.2022","     FA","     A","  0026A00779830","34012","TTS VIAJES S.A.","    AR","30521151818","16,357.77","157.77","157.77","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007085","9509","  01.06.2022","  16.05.2022","     FA","     A","  0026A00780094","34012","TTS VIAJES S.A.","    AR","30521151818","24,843.30","223.3","223.3","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007086","9509","  01.06.2022","  16.05.2022","     FA","     A","  0026A00780095","34012","TTS VIAJES S.A.","    AR","30521151818","16,849.61","151.61","151.61","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007094","160","  01.06.2022","  24.05.2022","     FA","     A","  0010A00018568","41508","T.C.L. S.A.","    AR","30709787574","11,956.00","98","98","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007095","9509","  01.06.2022","  16.05.2022","     FA","     A","  0026A00780098","34012","TTS VIAJES S.A.","    AR","30521151818","24,843.30","223.3","223.3","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007096","161","  01.06.2022","  23.05.2022","     FA","     A","  0013A00113728","33987","SERVIFRIO S.A.","    AR","30699661054","42,325.09","350.75","350.75","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007116","9509","  21.06.2022","  04.04.2022","     FA","     A","  0026A00772535","34012","TTS VIAJES S.A.","    AR","30521151818","116,951.96","1,151.96","1,151.96","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007142","5433","  02.06.2022","  17.05.2022","     FA","     A","  0002A00323486","33979","PASTA FACTORY S.A.","    AR","30661070559","4,710.16","113.96","113.96","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007143","5433","  02.06.2022","  19.05.2022","     FA","     A","  0002A00323636","33979","PASTA FACTORY S.A.","    AR","30661070559","11,242.08","271.99","271.99","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007144","5435","  02.06.2022","  20.05.2022","     FA","     A","  0002A00323777","33979","PASTA FACTORY S.A.","    AR","30661070559","5,483.28","132.66","132.66","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007145","5435","  02.06.2022","  20.05.2022","     FA","     A","  0002A00323778","33979","PASTA FACTORY S.A.","    AR","30661070559","9,103.34","220.24","220.24","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007146","5430","  02.06.2022","  20.05.2022","     FA","     A","  0002A00323779","33979","PASTA FACTORY S.A.","    AR","30661070559","9,502.38","229.9","229.9","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007147","160","  02.06.2022","  20.05.2022","     FA","     A","  0002A00323781","33979","PASTA FACTORY S.A.","    AR","30661070559","4,010.16","97.02","97.02","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007170","160","  04.06.2022","  16.05.2022","     FA","     A","  0041A00431637","34001","VERONICA S.A.","    AR","30500979824","0","733","733","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007171","5433","  03.06.2022","  16.05.2022","     FA","     A","  0041A00431619","34001","VERONICA S.A.","    AR","30500979824","0","949.98","949.98","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007172","161","  03.06.2022","  17.05.2022","     FA","     A","  0041A00431695","34001","VERONICA S.A.","    AR","30500979824","0","566.16","566.16","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007173","5430","  03.06.2022","  17.05.2022","     FA","     A","  0041A00431694","34001","VERONICA S.A.","    AR","30500979824","0","1,276.60","1,276.60","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007175","162","  03.06.2022","  19.05.2022","     FA","     A","  0041A00431837","34001","VERONICA S.A.","    AR","30500979824","0","648.9","648.9","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007176","5430","  03.06.2022","  19.05.2022","     FA","     A","  0041A00431838","34001","VERONICA S.A.","    AR","30500979824","0","1,360.36","1,360.36","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007177","162","  03.06.2022","  19.05.2022","     FA","     A","  0041A00431869","34001","VERONICA S.A.","    AR","30500979824","0","520.01","520.01","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007178","5435","  03.06.2022","  26.05.2022","     FA","     A","  0010A00006414","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","18,844.17","154.46","154.46","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007179","160","  03.06.2022","  19.05.2022","     FA","     A","  0041A00431870","34001","VERONICA S.A.","    AR","30500979824","25,890.51","611.59","611.59","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007180","5433","  03.06.2022","  19.05.2022","     FA","     A","  0041A00431877","34001","VERONICA S.A.","    AR","30500979824","0","746.57","746.57","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007181","5435","  03.06.2022","  20.05.2022","     FA","     A","  0041A00431963","34001","VERONICA S.A.","    AR","30500979824","0","1,138.50","1,138.50","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007188","5435","  04.06.2022","  24.11.2021","     FA","     A","  0015A00106387","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","5,237.97","32.27","32.27","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007193","5433","  04.06.2022","  17.05.2022","     FA","     A","  0609A00567287","33957","COCA COLA FEMSA DE BS AS S.A.","    AR","30525390086","76,238.81","1,822.24","1,822.24","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007194","161","  03.06.2022","  26.05.2022","     FA","     A","  0011A00198786","40240","MAILCAR SRL","    AR","30705463367","45,903.93","404.42","404.42","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007209","160","  04.06.2022","  20.05.2022","     FA","     A","  9407A04698218","33525","CERVECERIA Y MALT.QUILMES S.A.","    AR","33508358259","17,087.40","411.42","411.42","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007210","160","  04.06.2022","  16.05.2022","     FA","     A","  0005A00052986","33961","DANIEL A .CHOZAS SACIF","    AR","30530976757","10,383.24","85.11","85.11","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007211","160","  03.06.2022","  02.05.2022","     FA","     A","  5002A01285073","34098","AGUAS DANONE DE ARGENTINA S.A.","    AR","30517050225","0","96.58","96.58","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007231","163","  03.06.2022","  26.05.2022","     FA","     A","  0016A00133769","33991","TAMALLANCOS S.A.","    AR","33643235949","41,332.38","338.79","338.79","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007232","5430","  03.06.2022","  26.05.2022","     FA","     A","  0010A00006426","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","8,865.72","72.67","72.67","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007234","5435","  04.06.2022","  16.05.2022","     FA","     A","  0041A00431620","34001","VERONICA S.A.","    AR","30500979824","0","849.08","849.08","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007268","161","  06.06.2022","  26.05.2022","     FA","     A","  0015A00138056","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","4,867.80","39.9","39.9","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007274","169","  06.06.2022","  27.05.2022","     FA","     A","  0005A00104174","73354","RANDSTAD ARGENTINA S A","    AR","30700480239","684,518.37","5,610.80","5,610.80","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007275","169","  06.06.2022","  27.05.2022","     FA","     A","  0005A00104175","73354","RANDSTAD ARGENTINA S A","    AR","30700480239","205,331.15","1,683.04","1,683.04","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007281","9509","  28.06.2022","  26.05.2022","     FA","     A","  0026A00781829","34012","TTS VIAJES S.A.","    AR","30521151818","9,150.60","90.6","90.6","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007282","163","  27.06.2022","  24.05.2022","     FA","     A","  0026A00781427","34012","TTS VIAJES S.A.","    AR","30521151818","23,851.40","214.4","214.4","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007286","169","  06.06.2022","  27.05.2022","     FA","     A","  0005A00104173","73354","RANDSTAD ARGENTINA S A","    AR","30700480239","493,637.02","4,046.20","4,046.20","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007288","169","  06.06.2022","  27.05.2022","     FA","     A","  0005A00104176","73354","RANDSTAD ARGENTINA S A","    AR","30700480239","116,513.79","955.03","955.03","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007289","169","  06.06.2022","  27.05.2022","     FA","     A","  0005A00104177","73354","RANDSTAD ARGENTINA S A","    AR","30700480239","165,148.73","1,353.67","1,353.67","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007299","9509","  06.06.2022","  30.05.2022","     FA","     A","  0011A00198846","40240","MAILCAR SRL","    AR","30705463367","8,494.82","73.62","73.62","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007300","9509","  06.06.2022","  30.05.2022","     FA","     A","  0011A00198848","40240","MAILCAR SRL","    AR","30705463367","129,653.75","1,147.47","1,147.47","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007301","5435","  06.06.2022","  30.05.2022","     FA","     A","  0011A00198849","40240","MAILCAR SRL","    AR","30705463367","41,191.79","354.97","354.97","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007305","9509","  06.06.2022","  27.05.2022","     FA","     A","  0005A00188763","34018","BANK S.A.","    AR","30654929692","61,657.00","505.39","505.39","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007343","163","  08.06.2022","  30.05.2022","     FA","     A","  0010A00006621","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","13,298.57","109","109","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007344","164","  08.06.2022","  30.05.2022","     FA","     A","  0010A00006622","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","8,865.72","72.67","72.67","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007346","160","  08.06.2022","  30.05.2022","     FA","     A","  0010A00006596","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","45,601.84","373.79","373.79","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007347","5430","  08.06.2022","  30.05.2022","     FA","     A","  0010A00006597","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","8,865.72","72.67","72.67","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007348","5433","  08.06.2022","  30.05.2022","     FA","     A","  0010A00006601","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","25,185.52","206.44","206.44","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007349","5433","  08.06.2022","  30.05.2022","     FA","     A","  0010A00006602","71448","CENTRO DE DISTRIBUCION SUR SRL","    AR","30709531960","1,693.60","13.88","13.88","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007372","5430","  13.06.2022","  28.07.2021","     FA","     A","  2001A00000426","58790","HID S.A.","    AR","30617839802","95,877.66","4,529.65","4,529.65","0","   P1","0","0","-0.02","0","0"," USD"
"  AR01","6","2022","1100007377","161","  14.06.2022","  31.05.2022","     FA","     A","  0016A00134011","33991","TAMALLANCOS S.A.","    AR","33643235949","63,440.00","520","520","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007378","5435","  14.06.2022","  31.05.2022","     FA","     A","  0016A00134016","33991","TAMALLANCOS S.A.","    AR","33643235949","79,531.80","651.9","651.9","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007382","160","  13.06.2022","  26.05.2022","     FA","     A","  0003A00530282","33996","ICEDREAM SRL","    AR","30657813865","26,367.37","533.75","533.75","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007389","5430","  14.06.2022","  28.05.2022","     FA","     A","  0041A00432654","34001","VERONICA S.A.","    AR","30500979824","42,366.45","1,000.78","1,000.78","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007390","160","  13.06.2022","  31.05.2022","     FA","     A","  2001A00000675","58790","HID S.A.","    AR","30617839802","43,858.55","359.5","359.5","0","   P1","0","0","0.01","0","0"," USD"
"  AR01","6","2022","1100007391","160","  14.06.2022","  26.05.2022","     FA","     A","  0013A00114325","33987","SERVIFRIO S.A.","    AR","30699661054","8,519.15","69.83","69.83","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007393","5433","  11.06.2022","  23.05.2022","     FA","     A","  0015A00137342","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","12,426.41","101.86","101.86","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007397","160","  02.06.2022","  26.05.2022","     FA","     A","  0015A00138198","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","5,620.25","46.07","46.07","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007398","160","  11.06.2022","  24.05.2022","     FA","     A","  0015A00137809","33971","DISTRIBUIDORA BLANCALUNA SA","    AR","30690172239","9,547.20","78.26","78.26","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007404","5433","  11.06.2022","  31.05.2022","     FA","     A","  0005A00189004","34018","BANK S.A.","    AR","30654929692","10,731.54","87.96","87.96","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007405","5433","  13.06.2022","  23.05.2022","     FA","     A","  0003A00529247","33996","ICEDREAM SRL","    AR","30657813865","69,831.22","1,413.59","1,413.59","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007406","5433","  14.06.2022","  17.05.2022","     FA","     A","  0013A00112971","33987","SERVIFRIO S.A.","    AR","30699661054","31,258.60","260.08","260.08","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007409","5433","  14.06.2022","  17.05.2022","     FA","     A","  0019A00038657","33997","TODOACEITE S.A","    AR","30609267352","18,897.80","154.9","154.9","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007418","5430","  11.06.2022","  30.05.2022","     FA","     A","  0214A00019838","74850","ADECCO ARGENTINA SA","    AR","30656760172","32,482.42","266.24","266.24","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007419","5435","  11.06.2022","  30.05.2022","     FA","     A","  0214A00019839","74850","ADECCO ARGENTINA SA","    AR","30656760172","74,354.99","609.47","609.47","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007420","160","  11.06.2022","  30.05.2022","     FA","     A","  0214A00019840","74850","ADECCO ARGENTINA SA","    AR","30656760172","509,569.64","4,176.80","4,176.80","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007421","160","  11.06.2022","  30.05.2022","     FA","     A","  0214A00019841","74850","ADECCO ARGENTINA SA","    AR","30656760172","26,495.46","217.18","217.18","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007422","5435","  11.06.2022","  30.05.2022","     FA","     A","  0214A00019842","74850","ADECCO ARGENTINA SA","    AR","30656760172","164,058.45","1,344.74","1,344.74","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007423","161","  11.06.2022","  30.05.2022","     FA","     A","  0214A00019836","74850","ADECCO ARGENTINA SA","    AR","30656760172","128,193.01","1,050.76","1,050.76","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007424","161","  11.06.2022","  30.05.2022","     FA","     A","  0214A00019837","74850","ADECCO ARGENTINA SA","    AR","30656760172","274,013.94","2,246.03","2,246.03","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007433","5435","  14.06.2022","  31.05.2022","     FA","     A","  0040A00030286","34040","VOLF S.A","    AR","30504363879","38,785.24","317.91","317.91","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007435","5435","  14.06.2022","  31.05.2022","     FA","     A","  0040A00030280","34040","VOLF S.A","    AR","30504363879","34,085.43","279.39","279.39","0","   P1","0","0","0","0","0"," ARS"
"  AR01","6","2022","1100007436","5435","  14.06.2022","  06.04.2022","     FA","     A","  0003A00051524","50353","WINE CO SA","    AR","30715311913","24,778.10","203.1","203.1","0","   P1","0","0","0","0","0"," ARS"
